,0
2020.11.16.,http://www.newsprime.co.kr/news/article.html?no=524241
2020.11.16.,http://www.gokorea.kr/692687
2020.11.16.,http://www.gameshot.net/common/con_view.php?code=GA5fb1f2da9263d
2020.11.16.,http://www.consumernews.co.kr/news/articleView.html?idxno=615668
2020.11.16.,http://it.chosun.com/site/data/html_dir/2020/11/16/2020111602370.html
2020.11.18.,http://www.inews24.com/view/1317796
2020.11.18.,https://www.thisisgame.com/webzine/game/nboard/225/?n=114551
2020.11.18.,http://www.kdpress.co.kr/news/articleView.html?idxno=98667
2020.11.19.,https://www.fetv.co.kr/news/article.html?no=68918
2020.11.19.,http://www.g-enews.com/ko-kr/news/article/news_all/2020111915544733081aef83fcde_1/article.html
2020.11.19.,http://www.gametoc.co.kr/news/articleView.html?idxno=56647
2020.11.19.,http://news.bizwatch.co.kr/article/mobile/2020/11/19/0015/naver
2020.11.19.,http://www.koreastocknews.com/news/articleView.html?idxno=59048
2020.11.20.,http://www.gvalley.co.kr/news/articleView.html?idxno=574940
2020.11.20.,http://www.inews24.com/view/1319091
2020.11.23.,http://www.etnews.com/20201123000131
2020.11.23.,http://www.inews24.com/view/1319779
2020.11.25.,http://www.inews24.com/view/1320524
2020.11.25.,http://www.inews24.com/view/1320255
2020.12.01.,http://www.etnews.com/20201201000057
2020.12.08.,http://www.inews24.com/view/1324694
2020.12.08.,http://www.inews24.com/view/1324852
2020.12.11.,http://www.ftoday.co.kr/news/articleView.html?idxno=209227
2020.12.14.,http://www.gameshot.net/common/con_view.php?code=GA5fd700a846a49
2020.12.14.,https://www.thisisgame.com/webzine/game/nboard/225/?n=116367
2020.12.14.,http://www.inven.co.kr/webzine/news/?news=248712
2020.12.14.,https://www.fetv.co.kr/news/article.html?no=71335
2020.12.14.,http://www.getnews.co.kr/news/articleView.html?idxno=504652
2020.12.14.,http://www.inews24.com/view/1326569
2020.12.14.,http://www.gametoc.co.kr/news/articleView.html?idxno=56927
2020.12.14.,http://www.thebigdata.co.kr/view.php?ud=20201214161348942d0a8833aad_23
2020.12.14.,http://game.mk.co.kr/view.php?year=2020&no=1283214
2020.12.14.,http://www.digitaltoday.co.kr/news/articleView.html?idxno=256540
2020.12.14.,http://www.newspim.com/news/view/20201214001004
2020.12.14.,https://www.gamechosun.co.kr/webzine/article/view.php?no=170829
2020.12.14.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1354553
2020.12.14.,http://kbench.com/?q=node/216783
2020.12.14.,http://www.youthdaily.co.kr/news/article.html?no=56017
2020.12.14.,http://www.gokorea.kr/694553
2020.12.15.,http://www.epnc.co.kr/news/articleView.html?idxno=111212
2020.12.15.,http://www.cctvnews.co.kr/news/articleView.html?idxno=216164
2020.12.17.,https://zdnet.co.kr/view/?no=20201217103932
2020.12.18.,http://www.ntoday.co.kr/news/articleView.html?idxno=76302
2020.12.22.,http://www.inven.co.kr/webzine/news/?news=249207
2020.12.24.,https://www.thisisgame.com/webzine/game/nboard/225/?n=117167
2020.12.26.,http://www.tgdaily.co.kr/news/articleView.html?idxno=305398
2020.12.27.,http://www.newspim.com/news/view/20201224000535
2020.12.27.,https://www.ekn.kr/web/view.php?key=20201227010006313
